YEAR,CERT,NAMEFULL,ADDRESBR,BRNUM,UNINUMBR,STALPBR,ADDRESS,ASSET,BKCLASS,CALL,CHARTER,CHRTAGNN,CHRTAGNT,CITY,CLCODE,CNTRYNA,DENOVO,DEPDOM,DEPSUM,DOCKET,ESCROW,FDICDBS,FDICNAME,FED,FEDNAME,INSAGNT1,INSBRDD,INSBRTS,INSURED,OCCDIST,OCCNAME,REGAGNT,RSSDID,SPECDESC,SPECGRP,STALP,STCNTY,STNAME,UNIT,ZIP,BKMO,BRCENM,BRSERTYP,CBSA_DIV_NAMB,CITY2BR,CITYBR,CNTRYNAB,CNTYNAMB,CNTYNUMB,CONSOLD,CSABR,CSANAMBR,DEPSUMBR,DIVISIONB,METROBR,MICROBR,MSABR,MSANAMB,NAMEBR,NECNAMB,NECTABR,PLACENUM,SIMS_ACQUIRED_DATE,SIMS_DESCRIPTION,SIMS_ESTABLISHED_DATE,SIMS_LATITUDE,SIMS_LONGITUDE,SIMS_PROJECTION,STCNTYBR,STNAMEBR,STNUMBR,USA,ZIPBR,Income Indicator,Tract Income Category,Tract Race Category,Minority Percentage
2025,622,Amalgamated Bank,255 California St Ste 600,30,446207,CA,275 7th Ave,8623488,NM,CALL,STATE,State Agency,STATE,New York,21,United States,false,7759988,0,9297,,2,New York,2,New York,DIF,,,CB,,,FDIC,661308,COMMERCIAL LENDING,4,NY,36061,New York,false,10001,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Francisco,San Francisco,United States,San Francisco,75,,488,"San Jose-San Francisco-Oakland, CA",397338,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",New Resource Bank Main Office Branch,,,,"05/18/2018","100.0","09/19/2006",37.7929830168341,-122.399592978135,Subaddress,6075,California,6,true,94111,"0",null,majority-minorty,"65.62"
2025,628,"JPMorgan Chase Bank, National Association",13103 Philadelphia St,4413,288579,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Whittier,Whittier,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",214108,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Uptown Whittier Branch,,,,"09/25/2008","100.0",12/27/1988,33.9793109912329,-118.035935041511,EXACT,6037,California,6,true,90601,"2",moderate income,majority-minorty,"84.86"
2025,628,"JPMorgan Chase Bank, National Association",9647 Las Tunas Dr,4414,288580,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Temple City,Temple City,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",574268,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Temple City Camellia Branch,,,,"09/25/2008","100.0",12/27/1988,34.1071910057716,-118.059307978516,EXACT,6037,California,6,true,91780,"3",middle income,majority-minorty,"83.98"
2025,628,"JPMorgan Chase Bank, National Association",925 N Hacienda Blvd,4415,288581,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",La Puente,La Puente,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",386101,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",La Puente Branch,,,,"09/25/2008","100.0",12/27/1988,34.0365029797128,-117.95038699077,EXACT,6037,California,6,true,91744,"2",moderate income,majority-minorty,"96.99"
2025,628,"JPMorgan Chase Bank, National Association",1600 S Pacific Coast Hwy,4417,288583,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Redondo Beach,Redondo Beach,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",487004,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Riviera Branch,,,,"09/25/2008","100.0",12/27/1988,33.8197859813551,-118.384803011261,EXACT,6037,California,6,true,90277,"4",upper income,majority-white,"33.68"
2025,628,"JPMorgan Chase Bank, National Association",2314 Honolulu Ave,4418,288584,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Montrose,Montrose,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",438707,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Montrose Branch,,,,"09/25/2008","100.0",12/27/1988,34.205433993696,-118.228829958583,EXACT,6037,California,6,true,91020,"4",upper income,majority-white,"32.32"
2025,628,"JPMorgan Chase Bank, National Association",201 Manhattan Beach Blvd,4419,288585,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Manhattan Beach,Manhattan Beach,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",341382,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Manhattan Beach Blvd Branch,,,,"09/25/2008","100.0",12/27/1988,33.885033984615,-118.410665960242,EXACT,6037,California,6,true,90266,"4",upper income,majority-white,"22"
2025,628,"JPMorgan Chase Bank, National Association",1188 E Alosta Ave,4420,288586,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Azusa,Azusa,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",394971,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Azusa Branch,,,,"09/25/2008","100.0",12/27/1988,34.1283929879444,-117.88172998367,EXACT,6037,California,6,true,91702,"3",middle income,majority-minorty,"75.79"
2025,628,"JPMorgan Chase Bank, National Association",11618 Rosecrans Ave,4421,288587,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Norwalk,Norwalk,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",310476,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Norwalk Branch,,,,"09/25/2008","100.0",12/27/1988,33.9019189932858,-118.085607037919,EXACT,6037,California,6,true,90650,"3",middle income,majority-minorty,"91.67"
2025,628,"JPMorgan Chase Bank, National Association",17200 Hawthorne Blvd,4422,288588,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Torrance,Torrance,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",444405,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",North Torrance Branch,,,,"09/25/2008","100.0",12/27/1988,33.8742740097802,-118.352052987717,EXACT,6037,California,6,true,90504,"4",upper income,majority-minorty,"69.59"
2025,628,"JPMorgan Chase Bank, National Association",12645 Hawthorne Blvd,4423,288590,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Hawthorne,Hawthorne,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",354951,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Hawthorne Main Branch,,,,"09/25/2008","100.0",12/27/1988,33.9174540126312,-118.3531019829,EXACT,6037,California,6,true,90250,"3",middle income,majority-minorty,"87.88"
2025,628,"JPMorgan Chase Bank, National Association",2701 Wilshire Blvd,4424,288592,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Santa Monica,Santa Monica,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",752101,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Wilshire Branch,,,,"09/25/2008","100.0",12/27/1988,34.0368410391969,-118.476519971805,StreetAddress,6037,California,6,true,90403,"4",upper income,majority-white,"27.52"
2025,628,"JPMorgan Chase Bank, National Association",805 W Lancaster Blvd,4426,288599,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Lancaster,Lancaster,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",158313,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Lancaster Blvd Branch,,,,"09/25/2008","100.0",12/27/1988,34.6979319931464,-118.144872960702,EXACT,6037,California,6,true,93534,"1",low income,majority-minorty,"79.61"
2025,628,"JPMorgan Chase Bank, National Association",7830 Edinger Ave,4428,288602,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Anaheim-Santa Ana-Irvine, CA",Huntington Beach,Huntington Beach,United States,Orange,59,,348,"Los Angeles-Long Beach, CA",482614,11244,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Edinger Branch,,,,"09/25/2008","100.0",12/27/1988,33.729506010995,-117.991971037347,EXACT,6059,California,6,true,92647,"2",moderate income,majority-minorty,"56.84"
2025,628,"JPMorgan Chase Bank, National Association",10701 W Pico Blvd,4430,288606,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Los Angeles-Long Beach-Glendale, CA",Los Angeles,Los Angeles,United States,Los Angeles,37,,348,"Los Angeles-Long Beach, CA",546580,31084,true,false,31080,"Los Angeles-Long Beach-Anaheim, CA",Rancho Park Branch,,,,"09/25/2008","100.0",12/27/1988,34.0419349977942,-118.425305037957,EXACT,6037,California,6,true,90064,"4",upper income,majority-white,"39.75"
2025,628,"JPMorgan Chase Bank, National Association",3241 Lakeshore Ave,4431,288611,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",Oakland,Oakland,United States,Alameda,1,,488,"San Jose-San Francisco-Oakland, CA",286096,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",Lakeshore Branch,,,,"09/25/2008","100.0",12/27/1988,37.8106239893523,-122.245365959706,EXACT,6001,California,6,true,94610,"4",upper income,majority-white,"41.83"
2025,628,"JPMorgan Chase Bank, National Association",901 Tennessee St,4432,288612,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,Vallejo,Vallejo,United States,Solano,95,,488,"San Jose-San Francisco-Oakland, CA",147164,0,true,false,46700,"Vallejo, CA",Vallejo Branch,,,,"09/25/2008","100.0",12/27/1988,38.1096540010114,-122.248326028813,EXACT,6095,California,6,true,94590,"1",low income,majority-minorty,"80.54"
2025,628,"JPMorgan Chase Bank, National Association",1870 Solano Ave,4433,288613,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",Berkeley,Berkeley,United States,Alameda,1,,488,"San Jose-San Francisco-Oakland, CA",442180,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",Solano Branch,,,,"09/25/2008","100.0",12/27/1988,37.8912480072543,-122.277913979384,EXACT,6001,California,6,true,94707,"4",upper income,majority-white,"29.48"
2025,628,"JPMorgan Chase Bank, National Association",12121 San Pablo Ave,4434,288615,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",Richmond,Richmond,United States,Contra Costa,13,,488,"San Jose-San Francisco-Oakland, CA",251711,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",San Pablo Ave Branch,,,,"09/25/2008","100.0",12/27/1988,37.9327030144319,-122.324117041344,EXACT,6013,California,6,true,94805,"3",middle income,majority-minorty,"61.67"
2025,628,"JPMorgan Chase Bank, National Association",9950 San Pablo Ave,4435,288616,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",El Cerrito,El Cerrito,United States,Contra Costa,13,,488,"San Jose-San Francisco-Oakland, CA",397443,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",El Cerrito Branch,,,,"09/25/2008","100.0",12/27/1988,37.9000519811642,-122.302013040661,EXACT,6013,California,6,true,94530,"3",middle income,majority-minorty,"60.56"
2025,628,"JPMorgan Chase Bank, National Association",410 S Mathilda Ave,4437,288622,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,Sunnyvale,Sunnyvale,United States,Santa Clara,85,,488,"San Jose-San Francisco-Oakland, CA",1159925,0,true,false,41940,"San Jose-Sunnyvale-Santa Clara, CA",Mathilda Branch,,,,"09/25/2008","100.0",12/27/1988,37.373074981092,-122.035131986269,EXACT,6085,California,6,true,94086,"3",middle income,majority-minorty,"64.49"
2025,628,"JPMorgan Chase Bank, National Association",400 N Santa Cruz Ave,4438,288623,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,Los Gatos,Los Gatos,United States,Santa Clara,85,,488,"San Jose-San Francisco-Oakland, CA",426778,0,true,false,41940,"San Jose-Sunnyvale-Santa Clara, CA",North Santa Cruz Branch,,,,"09/25/2008","100.0",12/27/1988,37.2293345051335,-121.980687968172,StreetAddress,6085,California,6,true,95030,"4",upper income,majority-white,"33.11"
2025,628,"JPMorgan Chase Bank, National Association",3057 Stevens Creek Blvd,4439,288624,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,Santa Clara,Santa Clara,United States,Santa Clara,85,,488,"San Jose-San Francisco-Oakland, CA",617289,0,true,false,41940,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara Valley Fair Branch,,,,"09/25/2008","100.0",12/27/1988,37.3237950062956,-121.948649018048,EXACT,6085,California,6,true,95050,"3",middle income,majority-minorty,"52.35"
2025,628,"JPMorgan Chase Bank, National Association",1811 19th Ave,4440,288625,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Francisco,San Francisco,United States,San Francisco,75,,488,"San Jose-San Francisco-Oakland, CA",7033303,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Noriega And 19Th Branch,,,,"09/25/2008","100.0",12/27/1988,37.7539930016519,-122.476698021626,EXACT,6075,California,6,true,94122,"3",middle income,majority-minorty,"72.37"
2025,628,"JPMorgan Chase Bank, National Association",1601 E 14th St,4441,288626,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",San Leandro,San Leandro,United States,Alameda,1,,488,"San Jose-San Francisco-Oakland, CA",563695,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",E 14Th Street San Leandro Branch,,,,"09/25/2008","100.0",12/27/1988,37.7224200068612,-122.152820025642,EXACT,6001,California,6,true,94577,"0",null,majority-minorty,"81"
2025,628,"JPMorgan Chase Bank, National Association",3310 International Blvd,4442,288627,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",Oakland,Oakland,United States,Alameda,1,,488,"San Jose-San Francisco-Oakland, CA",219049,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",E 14Th Oakland Branch,,,,"09/25/2008","100.0",12/27/1988,37.7771859791955,-122.224256974749,EXACT,6001,California,6,true,94601,"1",low income,majority-minorty,"92.31"
2025,628,"JPMorgan Chase Bank, National Association",700 Market St,4443,288628,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Francisco,San Francisco,United States,San Francisco,75,,488,"San Jose-San Francisco-Oakland, CA",757630,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Market And Kearny Branch,,,,"09/25/2008","100.0",12/27/1988,37.7877120151127,-122.403865988554,EXACT,6075,California,6,true,94102,"0",null,majority-minorty,"65.62"
2025,628,"JPMorgan Chase Bank, National Association",1500 Polk St,4444,288629,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Francisco,San Francisco,United States,San Francisco,75,,488,"San Jose-San Francisco-Oakland, CA",386668,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Polk Branch,,,,"09/25/2008","100.0",12/27/1988,37.7908369981641,-122.420440028617,EXACT,6075,California,6,true,94109,"4",upper income,majority-minorty,"51.89"
2025,628,"JPMorgan Chase Bank, National Association",2323 Irving St,4445,288630,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Francisco,San Francisco,United States,San Francisco,75,,488,"San Jose-San Francisco-Oakland, CA",968903,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Irving And 24Th Branch,,,,"09/25/2008","100.0",12/27/1988,37.763068004401,-122.482960979679,EXACT,6075,California,6,true,94122,"3",middle income,majority-minorty,"66.16"
2025,628,"JPMorgan Chase Bank, National Association",5655 Geary Blvd,4446,288631,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Francisco,San Francisco,United States,San Francisco,75,,488,"San Jose-San Francisco-Oakland, CA",687960,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Geary And 21St Ave Branch,,,,"09/25/2008","100.0",12/27/1988,37.7799890133459,-122.480213978551,EXACT,6075,California,6,true,94121,"3",middle income,majority-minorty,"62.5"
2025,628,"JPMorgan Chase Bank, National Association",5 Southgate Ave,4447,288632,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",Daly City,Daly City,United States,San Mateo,81,,488,"San Jose-San Francisco-Oakland, CA",355624,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Southgate Branch,,,,"09/25/2008","100.0",12/27/1988,37.6980679797465,-122.480710019581,EXACT,6081,California,6,true,94015,"2",moderate income,majority-minorty,"87.33"
2025,628,"JPMorgan Chase Bank, National Association",1615 Woodside Rd,4449,288636,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",Redwood City,Redwood City,United States,San Mateo,81,,488,"San Jose-San Francisco-Oakland, CA",468978,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",Woodside Rd Branch,,,,"09/25/2008","100.0",12/27/1988,37.4553920177069,-122.227696991632,EXACT,6081,California,6,true,94061,"4",upper income,majority-white,"40.22"
2025,628,"JPMorgan Chase Bank, National Association",24333 Southland Dr,4450,288637,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"Oakland-Fremont-Berkeley, CA",Hayward,Hayward,United States,Alameda,1,,488,"San Jose-San Francisco-Oakland, CA",355174,36084,true,false,41860,"San Francisco-Oakland-Fremont, CA",Southland Branch,,,,"09/25/2008","100.0",12/27/1988,37.6527959795915,-122.104538000237,EXACT,6001,California,6,true,94545,"3",middle income,majority-minorty,"83.87"
2025,628,"JPMorgan Chase Bank, National Association",2791 Story Rd,4451,288639,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,San Jose,San Jose,United States,Santa Clara,85,,488,"San Jose-San Francisco-Oakland, CA",269235,0,true,false,41940,"San Jose-Sunnyvale-Santa Clara, CA",East Foothills Branch,,,,"09/25/2008","100.0",12/27/1988,37.3527730057727,-121.824884015054,EXACT,6085,California,6,true,95127,"2",moderate income,majority-minorty,"93.69"
2025,628,"JPMorgan Chase Bank, National Association",1200 El Camino Real,4452,288641,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,"San Francisco-San Mateo-Redwood City, CA",San Bruno,San Bruno,United States,San Mateo,81,,488,"San Jose-San Francisco-Oakland, CA",743791,41884,true,false,41860,"San Francisco-Oakland-Fremont, CA",San Bruno Branch,,,,"09/25/2008","100.0",12/27/1988,37.6374290174048,-122.421099013845,EXACT,6081,California,6,true,94066,"3",middle income,majority-minorty,"75.29"
2025,628,"JPMorgan Chase Bank, National Association",2245 Mendocino Ave,4453,288644,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,Santa Rosa,Santa Rosa,United States,Sonoma,97,,0,,169734,0,true,false,42220,"Santa Rosa-Petaluma, CA",Mendocino Avenue Branch,,,,"09/25/2008","100.0",12/27/1988,38.4624056836881,-122.718295148908,EXACT,6097,California,6,true,95403,"3",middle income,majority-white,"45.58"
2025,628,"JPMorgan Chase Bank, National Association",5801 Sunrise Blvd,4454,288646,CA,1111 Polaris Pkwy,3788551000,N,CALL,FED,Comptroller of the Currency,OCC,Columbus,3,United States,false,2132981000,0,0,,9,Chicago,4,Cleveland,DIF,,,CB,6,Large Bank,OCC,852218,INTERNATIONAL,1,OH,39041,Ohio,false,43240,false,,11,,Citrus Heights,Citrus Heights,United States,Sacramento,67,,472,"Sacramento-Roseville, CA",323213,0,true,false,40900,"Sacramento-Roseville-Folsom, CA",Sunrise Branch,,,,"09/25/2008","100.0",12/27/1988,38.6714275081975,-121.272326829504,EXACT,6067,California,6,true,95610,"3",middle income,majority-white,"42.64"
